Order_ID,Order_Date,Customer_ID,Segment,Region,State,City,Product_ID,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Total_sales,Total_cost,Profit,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD000133,2025-03-21,C0554,Consumer,North,Uttar Pradesh,Noida,P010,2,259.63,5,114.39,493.297,359.47,133.827,120,10.69,Net Banking,Retail Store,Delivered,Asha,Kolkata,2,
ORD000134,2025-03-11,C0483,Corporate,South,Tamil Nadu,Chennai,P002,1,27471.47,12,22618.65,24174.8936,24136.67,38.2236,120,1398.02,Net Banking,Retail Store,Delivered,Sonal,Ahmedabad,2,
ORD000135,2024-11-08,C0333,Corporate,North,Uttar Pradesh,Noida,P004,12,14406.53,12,10310.17,152132.9568,127121.66,25011.2968,450,2949.62,Wallet,Distributor,Delivered,Nitin,Pune,2,
ORD000136,2022-12-13,C0648,Home Office,North,Rajasthan,Udaipur,P013,5,216.68,0,167.6,1083.4,1966.34,-882.94,1080,48.34,Credit Card,Distributor,Delivered,Nitin,Mumbai,4,
ORD000137,2022-09-29,C0185,Consumer,North,Rajasthan,Jodhpur,P016,3,9920.03,22,10027.44,23212.8702,31270.68,-8057.8098,200,988.36,UPI,Retail Store,Returned,Sonal,Bengaluru,2,Price Issue
ORD000138,2023-06-29,C0373,Corporate,West,Gujarat,Ahmedabad,P010,1,260.89,0,124.88,260.89,213.82,47.07,80,8.94,UPI,Retail Store,Delivered,Priyanka,Jaipur,5,
ORD000139,2024-01-23,C0236,Consumer,West,Maharashtra,Nagpur,P004,2,12443.99,3,9533.49,24141.3406,19946.22,4195.1206,450,429.24,Net Banking,Distributor,Delivered,Imran,Pune,4,
ORD000140,2022-08-13,C0131,Consumer,North,Rajasthan,Udaipur,P002,4,22896.94,10,20834.32,82428.984,87050.6,-4621.616,150,3563.32,UPI,Marketplace,Delivered,Nitin,Pune,4,
ORD000141,2023-04-12,C0015,Consumer,North,Rajasthan,Jodhpur,P014,4,7110.37,22,6995.86,22184.3544,29910.91,-7726.5556,600,1327.47,Net Banking,Marketplace,Delivered,Priyanka,Ahmedabad,3.016895969,
ORD000142,2021-04-19,C0013,Consumer,West,Maharashtra,Nagpur,P014,10,7449.55,5,6002.5,70770.725,64550.9,6219.825,144,4381.9,Wallet,Marketplace,Delivered,Imran,Pune,3,
ORD000143,2020-02-25,C0395,Consumer,South,Telangana,Hyderabad,P011,3,422.78,7,278.85,1179.5562,1195.89,-16.3338,300,59.34,COD,Distributor,Delivered,Ramesh,Surat,1,
ORD000144,2022-10-17,C0664,Consumer,South,Karnataka,Bengaluru,P003,3,3316.27,10,1904.27,8953.929,6171.71,2782.219,200,258.9,Wallet,Marketplace,Delivered,Jay,Chennai,1,
ORD000145,2024-02-28,C0126,Consumer,South,Tamil Nadu,Chennai,P016,4,11814.82,12,10419.65,41588.1664,42716.27,-1128.1036,120,917.67,UPI,Marketplace,In Transit,Imran,Ahmedabad,3,
ORD000146,2024-02-27,C0152,Corporate,East,Odisha,Bhubaneswar,P016,1,8824.72,10,10023.08,7942.248,10319.95,-2377.702,80,216.87,Credit Card,Distributor,Delivered,Farhan,Ahmedabad,5,
ORD000147,2023-02-22,C0543,Consumer,West,Gujarat,Gandhinagar,P015,2,2888.94,3,2658.85,5604.5436,5498.33,106.2136,80,100.63,Credit Card,Retail Store,Delivered,Nitin,Hyderabad,3,
ORD000148,2020-08-10,C0158,Consumer,West,Gujarat,Gandhinagar,P006,1,5652.86,3,5110.62,5483.2742,5508.96,-25.6858,300,98.34,COD,Retail Store,Delivered,Nitin,Hyderabad,3,
ORD000149,2023-03-27,C0470,Consumer,North,Delhi,Delhi,P011,1,411.15,3,280.66,398.8155,451.21,-52.3945,150,20.55,Debit Card,Online,Delivered,Priyanka,Hyderabad,1,
ORD000150,2020-08-19,C0226,Corporate,West,Maharashtra,Pune,P015,2,3437.16,12,2532.69,6049.4016,5966.84,82.5616,600,301.46,Net Banking,Retail Store,Delivered,Priyanka,Chennai,3,
ORD000151,2020-11-25,C0408,Small Business,South,Telangana,Hyderabad,P005,4,946.42,3,529.87,3672.1096,2897.7,774.4096,600,178.22,Debit Card,Retail Store,Delivered,Farhan,Hyderabad,3.016895969,
ORD000152,2022-06-09,C0213,Home Office,South,Tamil Nadu,Chennai,P010,2,215.57,12,137.04,379.4032,732.16,-352.7568,450,8.08,Wallet,Retail Store,Cancelled,Kavita,Hyderabad,2,
ORD000153,2020-03-10,C0310,Consumer,West,Maharashtra,Nagpur,P010,2,215.86,3,117.7,418.7684,498.72,-79.9516,250,13.32,Wallet,Retail Store,Delivered,Ramesh,Chennai,1,
ORD000154,2020-01-20,C0371,Consumer,North,Rajasthan,Jaipur,P016,3,11441.4,0,10561.84,34324.2,32558.24,1765.96,250,622.72,Debit Card,Marketplace,Delivered,Imran,Pune,3,
ORD000155,2025-03-14,C0365,Consumer,North,Uttar Pradesh,Lucknow,P002,1,23012.4,3,22065.77,22322.028,23599.74,-1277.712,300,1233.97,Wallet,Distributor,Delivered,Sonal,Bengaluru,5,
ORD000156,2022-05-18,C0382,Home Office,North,Rajasthan,Udaipur,P016,2,9308.14,15,10191.56,15823.838,21077.75,-5253.912,120,574.63,Credit Card,Online,Returned,Priyanka,Ahmedabad,3,Wrong Product
ORD000157,2025-10-12,C0536,Consumer,North,Delhi,Delhi,P011,1,379.85,10,253.69,341.865,426.12,-84.255,150,22.43,Wallet,Online,Delivered,Sonal,Mysuru,1,
ORD000158,2021-08-10,C0676,Consumer,North,Rajasthan,Udaipur,P017,3,351.03,8,262.69,968.8428,983.91,-15.0672,150,45.84,Credit Card,Distributor,Cancelled,Asha,Ahmedabad,3,
ORD000159,2025-02-22,C0518,Consumer,South,Karnataka,Bengaluru,P003,1,3237.02,3,1778.96,3139.9094,2160.31,979.5994,200,181.35,Wallet,Retail Store,Delivered,Priyanka,Bengaluru,3.016895969,
ORD000160,2021-09-30,C0220,Home Office,North,Rajasthan,Jaipur,P017,1,416.62,0,252.74,416.62,338.62,78,80,5.88,Net Banking,Distributor,Delivered,Priyanka,Ahmedabad,5,
ORD000161,2020-05-21,C0418,Corporate,South,Telangana,Hyderabad,P010,15,275.62,22,133.26,3224.754,3259.17,-34.416,1080,180.27,Net Banking,Online,In Transit,Sonal,Bengaluru,2,
ORD000162,2022-01-14,C0173,Consumer,North,Rajasthan,Jodhpur,P003,2,2682.82,3,1855.54,5204.6708,4217.64,987.0308,250,256.56,Net Banking,Marketplace,Delivered,Priyanka,Bengaluru,5,
ORD000163,2023-03-27,C0510,Consumer,South,Tamil Nadu,Chennai,P008,3,5374.04,10,3758.22,14509.908,11829.93,2679.978,150,405.27,UPI,Marketplace,Delivered,Priyanka,Jaipur,2,
ORD000164,2023-10-20,C0554,Consumer,North,Uttar Pradesh,Noida,P001,10,56120.02,3,40042.31,544364.194,421925.17,122439.024,270,21232.07,Net Banking,Marketplace,Delivered,Imran,Pune,3,
ORD000165,2020-06-22,C0676,Consumer,North,Rajasthan,Udaipur,P016,2,9643.36,28,10174.7,13886.4384,20649.41,-6762.9716,80,220.01,Debit Card,Distributor,Delivered,Asha,Pune,1,
ORD000166,2025-06-27,C0366,Home Office,North,Uttar Pradesh,Noida,P014,2,8678.23,18,6624.74,14232.2972,13590.15,642.1472,150,190.67,Net Banking,Marketplace,Delivered,Asha,Ahmedabad,5,
ORD000167,2020-05-14,C0325,Consumer,South,Tamil Nadu,Chennai,P013,3,299.2,3,184.99,870.672,871.42,-0.748,300,16.45,Debit Card,Marketplace,Delivered,Kavita,Delhi,4,
ORD000168,2023-02-06,C0220,Home Office,North,Rajasthan,Jaipur,P010,1,233.05,22,128.99,181.779,736.3,-554.521,600,7.31,UPI,Distributor,Delivered,Nitin,Lucknow,3,
ORD000169,2021-12-26,C0640,Consumer,South,Karnataka,Bengaluru,P017,2,498.81,15,283.57,847.977,1190.48,-342.503,600,23.34,Net Banking,Online,Delivered,Nitin,Chennai,2,
ORD000170,2025-08-02,C0308,Corporate,East,West Bengal,Kolkata,P014,2,7266.78,11,6939,12934.8684,14312.8,-1377.9316,150,284.8,Net Banking,Marketplace,Delivered,Nitin,Bengaluru,4,
ORD000171,2022-04-25,C0030,Consumer,West,Maharashtra,Pune,P009,5,25843.88,10,17731.26,116297.46,96001.26,20296.2,450,6894.96,Debit Card,Online,Delivered,Farhan,Mysuru,3.016895969,
ORD000172,2025-05-03,C0124,Home Office,South,Karnataka,Bengaluru,P017,4,553.53,0,272.82,2214.12,1505.57,708.55,300,114.29,Net Banking,Retail Store,Delivered,Imran,Pune,1,
ORD000173,2021-03-05,C0604,Consumer,South,Tamil Nadu,Chennai,P002,2,25811.57,10,20695.13,46460.826,43433.11,3027.716,300,1742.85,UPI,Online,In Transit,Ramesh,Bengaluru,3.016895969,
ORD000174,2025-12-09,C0655,Consumer,South,Karnataka,Mysuru,P012,8,149.73,0,98.66,1197.84,1256.66,-58.82,450,17.38,Debit Card,Retail Store,Cancelled,Imran,Pune,4,
ORD000175,2023-10-02,C0035,Consumer,North,Delhi,Delhi,P009,6,25659.72,15,19102.96,130864.572,121804.2,9060.372,270,6916.44,UPI,Distributor,Returned,Farhan,Kolkata,5,
ORD000176,2025-09-24,C0657,Corporate,West,Maharashtra,Nagpur,P006,3,5915.78,3,5485.86,17214.9198,17536.62,-321.7002,150,929.04,Debit Card,Marketplace,Delivered,Priyanka,Mysuru,3.016895969,
ORD000177,2022-05-09,C0289,Corporate,North,Rajasthan,Jaipur,P007,1,8779.99,7,8153.63,8165.3907,8839.53,-674.1393,200,485.9,Credit Card,Distributor,Cancelled,Imran,Hyderabad,1,
ORD000178,2025-05-24,C0377,Consumer,East,Bihar,Patna,P006,10,5105.65,5,5783.39,48503.675,59529.58,-11025.905,450,1245.68,Net Banking,Retail Store,Delivered,Farhan,Chennai,2,
ORD000179,2025-12-19,C0429,Home Office,West,Maharashtra,Mumbai,P006,2,7458,18,5475.03,12231.12,11226.92,1004.2,120,156.86,Debit Card,Marketplace,Delivered,Kavita,Jodhpur,3.016895969,
ORD000180,2022-05-22,C0571,Consumer,West,Gujarat,Gandhinagar,P002,1,22789.79,10,21425.5,20510.811,22022.44,-1511.629,80,516.94,Net Banking,Distributor,Delivered,Imran,Bengaluru,5,
ORD000181,2023-12-04,C0348,Consumer,North,Rajasthan,Jodhpur,P015,1,2670.58,10,2336.08,2403.522,2694.63,-291.108,250,108.55,Debit Card,Marketplace,Delivered,Imran,Chennai,3,
ORD000182,2025-09-17,C0674,Consumer,North,Delhi,Delhi,P015,1,3411.99,10,2404.91,3070.791,2907.72,163.071,300,202.81,Net Banking,Marketplace,Delivered,Sonal,Hyderabad,3.016895969,
ORD000183,2023-06-04,C0185,Consumer,North,Rajasthan,Jodhpur,P006,4,6021.03,50,5061.64,12042.06,21902.54,-9860.48,600,1055.98,UPI,Distributor,Delivered,Sonal,Noida,4,
ORD000184,2022-10-05,C0030,Consumer,West,Maharashtra,Pune,P003,2,3279.23,10,1806.95,5902.614,4386.03,1516.584,600,172.13,Credit Card,Online,Delivered,Jay,Pune,3,
ORD000185,2020-08-27,C0095,Small Business,East,West Bengal,Kolkata,P013,1,249.15,3,162.2,241.6755,288.41,-46.7345,120,6.21,Wallet,Distributor,Delivered,Asha,Mysuru,2,
ORD000186,2023-09-12,C0457,Consumer,North,Uttar Pradesh,Lucknow,P013,2,269.97,7,189.07,502.1442,709.81,-207.6658,300,31.67,Wallet,Retail Store,Delivered,Priyanka,Pune,5,
ORD000187,2021-03-10,C0490,Consumer,East,West Bengal,Kolkata,P010,1,213.09,11,126.55,189.6501,735.72,-546.0699,600,9.17,Debit Card,Distributor,Delivered,Jay,Bhubaneswar,5,
ORD000188,2021-01-22,C0184,Consumer,North,Rajasthan,Jaipur,P006,6,6757.78,10,5165.23,36492.012,33896.71,2595.302,540,2365.33,Credit Card,Retail Store,Delivered,Sonal,Udaipur,3.016895969,
ORD000189,2025-07-26,C0019,Corporate,North,Rajasthan,Jodhpur,P001,2,42748.26,10,40209.71,76946.868,84526.85,-7579.982,300,3807.43,UPI,Retail Store,Delivered,Imran,Bengaluru,1,
ORD000190,2023-09-19,C0028,Corporate,West,Gujarat,Ahmedabad,P007,2,10579.42,7,8187.96,19677.7212,17633.83,2043.8912,600,657.91,Credit Card,Retail Store,Delivered,Priyanka,Jaipur,4,
ORD000191,2021-04-16,C0584,Consumer,North,Uttar Pradesh,Noida,P013,1,315.39,15,194.8,268.0815,448.54,-180.4585,250,3.74,Net Banking,Marketplace,Delivered,Kavita,Bengaluru,3.016895969,
ORD000192,2020-02-01,C0275,Consumer,South,Tamil Nadu,Chennai,P014,6,8593.24,5,6445.92,48981.468,40860.55,8120.918,540,1645.03,COD,Distributor,Delivered,Asha,Pune,3.016895969,
ORD000193,2022-01-14,C0427,Consumer,East,Odisha,Bhubaneswar,P012,5,156.03,10,95.62,702.135,779.53,-77.395,270,31.43,Net Banking,Marketplace,Delivered,Jay,Jaipur,2,
ORD000194,2023-03-23,C0366,Home Office,North,Uttar Pradesh,Noida,P006,1,7450.59,0,5189.49,7450.59,5884.16,1566.43,250,444.67,UPI,Distributor,Delivered,Imran,Lucknow,3.016895969,
ORD000195,2025-01-25,C0449,Small Business,North,Rajasthan,Jodhpur,P015,12,3030.95,30,2572.63,25459.98,33035.01,-7575.03,216,1947.45,Wallet,Distributor,Delivered,Priyanka,Pune,5,
ORD000196,2020-11-25,C0142,Small Business,South,Karnataka,Bengaluru,P004,6,16107.1,12,9291.29,85045.488,58963.83,26081.658,450,2766.09,Wallet,Retail Store,Delivered,Imran,Bengaluru,5,
ORD000197,2023-06-27,C0420,Small Business,East,West Bengal,Kolkata,P015,10,3157.71,12,2492.44,27787.848,26195.51,1592.338,270,1001.11,Wallet,Retail Store,Delivered,Asha,Ahmedabad,1,
ORD000198,2022-09-03,C0303,Corporate,East,Odisha,Bhubaneswar,P014,2,6350.12,18,6810.94,10414.1968,14343.58,-3929.3832,150,571.7,COD,Marketplace,Cancelled,Mehul,Pune,3.016895969,
ORD000199,2022-10-21,C0343,Corporate,North,Rajasthan,Jodhpur,P013,4,275.57,0,171.15,1102.28,777.16,325.12,80,12.56,COD,Distributor,Delivered,Kavita,Patna,3,
ORD000200,2024-07-09,C0382,Home Office,North,Rajasthan,Udaipur,P009,3,19407.56,3,18036.57,56475.9996,55911.81,564.1896,200,1602.1,Wallet,Retail Store,Delivered,Farhan,Delhi,5,
ORD000201,2024-03-14,C0370,Consumer,South,Karnataka,Mysuru,P015,1,2576.94,15,2309.85,2190.399,2861.41,-671.011,450,101.56,Debit Card,Marketplace,Delivered,Farhan,Hyderabad,4,
ORD000202,2021-01-16,C0167,Consumer,North,Rajasthan,Jodhpur,P005,2,881.98,7,547.37,1640.4828,1493.67,146.8128,300,98.93,Net Banking,Online,Delivered,Sonal,Chennai,3,
ORD000203,2020-05-20,C0384,Consumer,West,Gujarat,Surat,P010,1,243.99,22,124.12,190.3122,726.59,-536.2778,600,2.47,Debit Card,Online,Delivered,Ramesh,Patna,4,
ORD000204,2021-10-19,C0387,Consumer,North,Delhi,Delhi,P016,5,12533.39,12,10449.73,55146.916,53695.17,1451.746,540,906.52,Credit Card,Marketplace,Returned,Mehul,Hyderabad,5,Damaged
ORD000205,2024-05-02,C0170,Consumer,South,Tamil Nadu,Chennai,P001,3,52023.33,7,38015.5,145145.0907,123157.43,21987.6607,80,9030.93,Net Banking,Online,Delivered,Sonal,Pune,3.016895969,
ORD000206,2021-06-04,C0252,Consumer,East,Odisha,Bhubaneswar,P015,1,2756.34,22,2515.91,2149.9452,2896.12,-746.1748,300,80.21,UPI,Retail Store,Delivered,Jay,Ahmedabad,2,
ORD000207,2023-05-11,C0695,Home Office,East,West Bengal,Kolkata,P006,1,6147.49,10,5148.98,5532.741,5484.11,48.631,200,135.13,Credit Card,Marketplace,Returned,Nitin,Bhubaneswar,5,Price Issue
ORD000208,2024-05-15,C0068,Consumer,North,Delhi,Delhi,P016,1,12216.26,7,10289.91,11361.1218,10748.13,612.9918,150,308.22,UPI,Retail Store,Delivered,Imran,Hyderabad,3,
ORD000209,2023-04-19,C0569,Corporate,South,Telangana,Hyderabad,P015,1,3809.04,0,2593.47,3809.04,3041.44,767.6,250,197.97,Wallet,Retail Store,Delivered,Asha,Bengaluru,5,
ORD000210,2022-11-12,C0092,Corporate,North,Rajasthan,Jaipur,P013,4,307.26,3,191.36,1192.1688,1116.76,75.4088,300,51.32,Debit Card,Retail Store,Delivered,Mehul,Hyderabad,3,
ORD000211,2024-07-05,C0137,Consumer,North,Rajasthan,Jodhpur,P001,0,40326.83,10,41385.17,0,120,-120,120,0,Debit Card,Marketplace,Delivered,Asha,Ahmedabad,3,
ORD000212,2021-07-24,C0128,Home Office,North,Rajasthan,Udaipur,P015,2,2872.47,10,2644.04,5170.446,5612.82,-442.374,200,124.74,UPI,Distributor,Delivered,Priyanka,Bengaluru,3.016895969,
ORD000213,2020-04-16,C0406,Corporate,North,Delhi,Delhi,P004,6,14811.38,7,10062.3,82647.5004,64847.15,17800.3504,270,4203.35,COD,Retail Store,Delivered,Nitin,Bengaluru,3.016895969,
ORD000214,2021-04-25,C0695,Home Office,East,West Bengal,Kolkata,P009,2,20523.62,0,21064.37,41047.24,41301.17,-253.93,600,-1427.57,UPI,Retail Store,Delivered,Ramesh,Kolkata,3,
ORD000215,2023-06-23,C0343,Corporate,North,Rajasthan,Jodhpur,P003,6,2378.07,22,1958.24,11129.3676,12128.01,-998.6424,216,162.57,COD,Distributor,Delivered,Jay,Ahmedabad,2,
ORD000216,2024-07-19,C0342,Small Business,North,Delhi,Delhi,P017,5,540.23,7,286.73,2512.0695,1655.63,856.4395,144,77.98,UPI,Marketplace,In Transit,Ramesh,Pune,3,
ORD000217,2025-09-19,C0054,Consumer,South,Tamil Nadu,Chennai,P010,6,231.51,12,134.75,1222.3728,1693.51,-471.1372,810,75.01,Debit Card,Online,Delivered,Priyanka,Jaipur,5,
ORD000218,2023-11-13,C0070,Small Business,North,Rajasthan,Jaipur,P007,8,8741.31,7,7637.84,65035.3464,62392.46,2642.8864,144,1145.74,Net Banking,Distributor,Delivered,Jay,Bhubaneswar,5,
ORD000219,2021-09-26,C0352,Consumer,South,Telangana,Hyderabad,P010,2,264.76,7,115.38,492.4536,461.91,30.5436,200,31.15,UPI,Distributor,Delivered,Kavita,Mumbai,3.016895969,
ORD000220,2020-09-04,C0593,Corporate,North,Uttar Pradesh,Lucknow,P011,3,318.42,0,288.04,955.26,1095.96,-140.7,200,31.84,Credit Card,Marketplace,Delivered,Mehul,Mumbai,3.016895969,
ORD000221,2023-02-19,C0011,Corporate,West,Maharashtra,Pune,P003,2,3161.34,18,1937.28,5184.5976,4242.84,941.7576,250,118.28,Debit Card,Retail Store,Delivered,Imran,Pune,2,
ORD000222,2024-06-06,C0694,Consumer,South,Tamil Nadu,Chennai,P005,2,1046.33,3,525.73,2029.8802,1614.29,415.5902,450,112.83,Credit Card,Retail Store,In Transit,Kavita,Ahmedabad,2,
ORD000223,2025-07-09,C0652,Consumer,West,Maharashtra,Pune,P008,8,6719.86,0,3934.46,53758.88,33655.69,20103.19,1080,1100.01,Net Banking,Online,Returned,Imran,Gandhinagar,5,Price Issue
ORD000224,2020-12-19,C0476,Small Business,North,Uttar Pradesh,Lucknow,P006,2,6219.31,3,5349.69,12065.4614,11032.63,1032.8314,80,253.25,Net Banking,Retail Store,Delivered,Farhan,Mumbai,2,
ORD000225,2023-06-06,C0384,Consumer,West,Gujarat,Surat,P009,3,22861.7,7,18875.83,63784.143,59516.69,4267.453,600,2289.2,Debit Card,Marketplace,Delivered,Mehul,Mysuru,3,
ORD000226,2020-04-02,C0368,Corporate,South,Telangana,Hyderabad,P003,1,2986.54,3,1809.51,2896.9438,2168.74,728.2038,300,59.23,Debit Card,Distributor,Delivered,Kavita,Bengaluru,3.016895969,
ORD000227,2021-03-10,C0557,Consumer,South,Telangana,Hyderabad,P009,1,27001.77,5,19069.1,25651.6815,20657.57,4994.1115,150,1438.47,Credit Card,Retail Store,Delivered,Priyanka,Pune,2,
ORD000228,2022-11-29,C0473,Consumer,North,Delhi,Delhi,P011,5,432.3,3,283.29,2096.655,1770.48,326.175,270,84.03,Debit Card,Online,Delivered,Priyanka,Jodhpur,3.016895969,
ORD000229,2023-12-07,C0414,Corporate,North,Rajasthan,Jodhpur,P010,2,213.82,37,117.69,269.4132,710.61,-441.1968,450,25.23,Net Banking,Online,Delivered,Nitin,Mumbai,4,
ORD000230,2025-10-25,C0312,Corporate,East,West Bengal,Kolkata,P003,1,2704.56,10,1927.21,2434.104,2562.02,-127.916,600,34.81,Credit Card,Distributor,Delivered,Farhan,Ahmedabad,4,
ORD000231,2022-10-16,C0071,Corporate,North,Rajasthan,Jaipur,P013,10,263.74,0,176.19,2637.4,2315.74,321.66,450,103.84,Wallet,Marketplace,Delivered,Jay,Kolkata,2,
ORD000232,2024-12-04,C0253,Corporate,North,Rajasthan,Jaipur,P017,2,446.53,0,249.03,893.06,774.45,118.61,250,26.39,Credit Card,Retail Store,Delivered,Asha,Hyderabad,3.016895969,
ORD000233,2020-02-17,C0098,Consumer,East,West Bengal,Kolkata,P013,4,237.14,7,191.51,882.1608,1395.03,-512.8692,600,28.99,UPI,Distributor,Delivered,Sonal,Patna,1,
ORD000234,2021-08-19,C0213,Home Office,South,Tamil Nadu,Chennai,P017,1,498.55,5,271.02,473.6225,362.25,111.3725,80,11.23,Wallet,Marketplace,Delivered,Priyanka,Bengaluru,4,
ORD000235,2021-01-16,C0144,Home Office,East,Odisha,Bhubaneswar,P016,5,8815.89,3,9410,42757.0665,49127.73,-6370.6635,144,1933.73,Debit Card,Retail Store,Delivered,Kavita,Hyderabad,3.016895969,
ORD000236,2021-01-05,C0651,Consumer,South,Telangana,Hyderabad,P017,3,512.04,0,263.03,1536.12,1033.23,502.89,200,44.14,UPI,Online,Delivered,Farhan,Pune,1,
ORD000237,2020-07-01,C0226,Corporate,West,Maharashtra,Pune,P004,5,13347.73,0,9608.16,66738.65,52185.97,14552.68,360,3785.17,UPI,Retail Store,Delivered,Kavita,Hyderabad,1,
ORD000238,2024-05-14,C0399,Consumer,West,Gujarat,Surat,P007,2,9733.4,0,7473.71,19466.8,16698.98,2767.82,600,1151.56,Wallet,Retail Store,Delivered,Jay,Jaipur,1,
ORD000239,2025-09-18,C0137,Consumer,North,Rajasthan,Jodhpur,P011,1,343.61,15,281.65,292.0685,493.73,-201.6615,200,12.08,Credit Card,Online,Delivered,Asha,Ahmedabad,1,
ORD000240,2020-02-03,C0062,Corporate,West,Maharashtra,Mumbai,P005,2,1020.45,18,497.94,1673.538,1329.99,343.548,300,34.11,COD,Marketplace,Delivered,Jay,Ahmedabad,1,
ORD000241,2024-03-21,C0056,Consumer,West,Gujarat,Surat,P008,5,6200.58,3,4111.75,30072.813,21309.55,8763.263,360,390.8,Credit Card,Retail Store,Delivered,Sonal,Jodhpur,2,
ORD000242,2024-08-26,C0081,Home Office,North,Uttar Pradesh,Lucknow,P014,4,6802.27,3,6108.78,26392.8076,25277.07,1115.7376,200,641.95,Debit Card,Marketplace,In Transit,Farhan,Ahmedabad,2,
ORD000243,2025-08-14,C0160,Consumer,East,West Bengal,Kolkata,P016,1,10969.58,22,11002.77,8556.2724,11870.79,-3314.5176,450,418.02,Debit Card,Retail Store,Delivered,Priyanka,Ahmedabad,2,
ORD000244,2021-01-04,C0384,Consumer,West,Gujarat,Surat,P016,2,12655.66,3,9960.03,24551.9804,20780.2,3771.7804,120,740.14,Credit Card,Marketplace,In Transit,Jay,Pune,3.016895969,
ORD000245,2022-08-14,C0060,Corporate,East,Odisha,Bhubaneswar,P013,8,215.41,10,189.15,1550.952,2032.6,-481.648,450,69.4,Debit Card,Retail Store,Delivered,Asha,Jodhpur,5,
ORD000246,2020-07-30,C0660,Small Business,West,Gujarat,Surat,P013,2,295.24,5,167.92,560.956,809.05,-248.094,450,23.21,Wallet,Online,Delivered,Sonal,Mysuru,3.016895969,
ORD000247,2021-01-27,C0215,Small Business,South,Telangana,Hyderabad,P013,4,325.06,12,164.79,1144.2112,1133.26,10.9512,450,24.1,Credit Card,Retail Store,Delivered,Kavita,Lucknow,4,
ORD000248,2024-08-20,C0191,Small Business,East,Odisha,Bhubaneswar,P007,1,7259.87,5,8252.32,6896.8765,8503.89,-1607.0135,150,101.57,Net Banking,Online,Delivered,Jay,Gandhinagar,1,
ORD000249,2023-08-23,C0104,Consumer,West,Gujarat,Gandhinagar,P001,1,45771.36,0,44753.43,45771.36,47594.38,-1823.02,250,2590.95,COD,Marketplace,Delivered,Mehul,Bengaluru,3,
ORD000250,2021-06-03,C0370,Consumer,South,Karnataka,Mysuru,P013,2,237.44,5,164.91,451.136,485.18,-34.044,150,5.36,COD,Distributor,Returned,Kavita,Jaipur,3,Price Issue
ORD000251,2022-04-26,C0193,Corporate,East,West Bengal,Kolkata,P001,15,39444.49,0,39859.6,591667.35,614331.56,-22664.21,216,16221.56,Wallet,Marketplace,Delivered,Jay,Ahmedabad,5,
ORD000252,2021-02-02,C0517,Consumer,South,Karnataka,Mysuru,P002,1,22674.17,15,21194.99,19273.0445,22772.97,-3499.9255,600,977.98,Credit Card,Retail Store,In Transit,Sonal,Pune,1,
ORD000253,2020-11-20,C0393,Consumer,North,Delhi,Delhi,P009,1,27817.41,0,18030.46,27817.41,19821.39,7996.02,300,1490.93,COD,Online,Delivered,Mehul,Bhubaneswar,4,
ORD000254,2025-01-18,C0576,Consumer,South,Tamil Nadu,Chennai,P014,5,7678.42,10,6000.53,34552.89,31171.16,3381.73,540,628.51,COD,Online,Delivered,Jay,Hyderabad,1,
ORD000255,2025-05-23,C0374,Consumer,North,Delhi,Delhi,P005,2,1034.03,5,549.98,1964.657,1372.32,592.337,200,72.36,COD,Distributor,Delivered,Imran,Pune,3.016895969,
ORD000256,2025-01-30,C0317,Home Office,South,Telangana,Hyderabad,P017,20,544.45,12,271.87,9582.32,6224.47,3357.85,144,643.07,Wallet,Retail Store,In Transit,Kavita,Pune,3.016895969,
ORD000257,2024-04-01,C0402,Consumer,East,Odisha,Bhubaneswar,P010,15,204.19,5,127.15,2909.7075,2807.76,101.9475,810,90.51,Wallet,Distributor,Delivered,Jay,Kolkata,3.016895969,
ORD000258,2024-06-10,C0332,Small Business,South,Telangana,Hyderabad,P002,6,27153.06,10,19550.24,146626.524,125280.47,21346.054,360,7619.03,Wallet,Online,Delivered,Imran,Bengaluru,4,
